Sample1,Sample2,Sample3,Sample4,Sample5,Sample6,Sample7,Sample8,Sample9,Sample10,Sample11,Sample12,Sample13,Sample14,Sample15,Sample16,Sample17,Sample18,Sample19,Sample20,Sample21,Sample22,Sample23,Sample24,Sample25,Sample26,Sample27,Sample28,Sample29,Sample30,Sample31,Sample32,Sample33,Sample34,Sample35,Sample36,Sample37,Sample38,Sample39,Sample40,Sample41,Sample42,Sample43,Sample44,Sample45,Sample46,Sample47,Sample48,Sample49,Sample50,Sample51,Sample52,Sample53,Sample54,Sample55,Sample56,Sample57,Sample58,Sample59,Sample60,Sample61,Sample62,Sample63,Sample64,Sample65,Sample66,Sample67,Sample68,Sample69,Sample70,Sample71,Sample72,Sample73,Sample74,Sample75,Sample76,Sample77,Sample78,Sample79,Sample80,Sample81,Sample82,Sample83,Sample84,Sample85,Sample86,Sample87,Sample88,Sample89,Sample90,Sample91,Sample92,Sample93,Sample94,Sample95,Sample96,Sample97,Sample98,Sample99,Sample100,Sample101,Sample102,Sample103,Sample104,Sample105,Sample106,Sample107,Sample108,Sample109,Sample110,Sample111,Sample112,Sample113,Sample114,Sample115,Sample116,Sample117,Sample118,Sample119,Sample120,Sample121,Sample122,Sample123,Sample124,Sample125,Sample126,Sample127,Sample128,Sample129,Sample130,Sample131,Sample132,Sample133,Sample134,Sample135,Sample136,Sample137,Sample138,Sample139,Sample140,Sample141,Sample142,Sample143,Sample144,Sample145,Sample146,Sample147,Sample148,Sample149,Sample150,Sample151,Sample152,Sample153,Sample154,Sample155,Sample156,Sample157,Sample158,Sample159,Sample160,Sample161,Sample162,Sample163,Sample164,Sample165,Sample166,Sample167,Sample168,Sample169,Sample170,Sample171,Sample172,Sample173,Sample174,Sample175,Sample176,Sample177,Sample178,Sample179,Sample180,Sample181,Sample182,Sample183,Sample184,Sample185,Sample186,Sample187,Sample188,Sample189,Sample190,Sample191,Sample192,Sample193,Sample194,Sample195,Sample196,Sample197,Sample198,Sample199,Sample200,Sample201,Sample202,Sample203,Sample204,Sample205,Sample206,Sample207,Sample208,Sample209,Sample210,Sample211,Sample212,Sample213,Sample214,Sample215,Sample216,Sample217,Sample218,Sample219,Sample220,Sample221,Sample222,Sample223,Sample224,Sample225,Sample226,Sample227,Sample228,Sample229,Sample230,Sample231,Sample232,Sample233,Sample234,Sample235,Sample236,Sample237,Sample238,Sample239,Sample240,Sample241,Sample242,Sample243,Sample244,Sample245,Sample246,Sample247,Sample248,Sample249,Sample250,Sample251,Sample252,Sample253,Sample254,Sample255,Sample256,Sample257,Sample258,Sample259,Sample260,Sample261,Sample262,Sample263,Sample264,Sample265,Sample266,Sample267,Sample268,Sample269,Sample270,Sample271
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105,0,0,0,0,0.0418,0.00118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54394,0,0,1.02336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04818,0,0,0,0,0,0,0,0,0,0,0,0,0.0525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105,0,0,0,0,0.0418,0.00118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54394,0,0,1.02336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04818,0,0,0,0,0,0,0,0,0,0,0,0,0.0525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105,0,0,0,0,0.0418,0.00118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54394,0,0,1.02336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04818,0,0,0,0,0,0,0,0,0,0,0,0,0.0525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.66636,99.37421,100,100,99.43767,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.98289,100,100,100,100,100,100,100,100,99.9741,100,100,100,100,99.98589,100,99.99153,100,100,98.71755,99.99729,99.99418,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.74516,100,100,99.9006,100,100,100,100,100,100,97.12259,100,99.99647,99.88059,100,100,100,100,100,99.67549,100,100,99.99422,100,100,100,99.77985,100,100,100,100,100,100,100,100,98.59192,99.96801,100,100,100,99.9582,99.99882,100,100,100,100,99.74747,100,99.99905,100,99.98514,100,100,98.80246,99.99699,100,100,100,100,99.8605,99.88111,100,100,100,100,100,100,100,100,99.99441,100,99.99675,100,100,100,100,100,100,100,100,100,100,100,99.9967,100,99.98512,100,100,100,100,98.53147,100,100,89.86962,100,99.99726,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99149,100,99.98952,100,100,100,100,100,100,99.9765,99.01054,100,100,100,100,100,100,100,100,100,100,100,100,99.99252,100,100,100,100,100,100,100,100,100,99.20221,100,99.87859,100,100,100,100,99.96818,99.99312,100,100,99.53243,100,100,100,99.86897,100,100,100,100,100,100,100,100,100,99.07483,100,100,100,100,100,100,100,95.05992,100,100,99.96384,100,100,100,100,100,100,98.71622,100,100,95.81306,100,100,100,100,100,100,100,99.77622,100,100,100,100,100,93.88766,100,100,100,100,100,100,100,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.78742,0.04078,0.50891,0.31515,1.18499,5.50569,0.12466,2.10752,1.17068,6.67254,5.5664,0.2544,0.80071,0.43451,1.33408,14.3714,0.42837,0.21989,1.02585,0.18199,1.39192,0.44981,2.1858,0.65905,0.13202,0.33116,6.82127,7.56507,0.32237,0.4072,0.07337,5.84379,0.54522,0.61854,9.95025,3.46638,11.52084,1.04742,0.30627,2.18684,4.99978,2.78808,3.07914,0.48769,0.29954,0.95246,0.47247,1.20295,1.35306,1.23933,0.09047,2.33244,0.58436,1.59041,0.75003,1.15911,28.77464,0.20544,1.59103,0.93607,1.10314,14.64875,1.26119,18.79706,0.26041,2.51816,0.12341,0.58675,0.14372,1.85842,1.0615,2.23961,2.54098,2.15128,0.64478,10.34329,0,0.26428,0.50128,3.31842,0.08108,0.82322,3.96216,2.05574,0.68658,0.22038,3.35929,0.33662,1.15771,0.36656,0.54676,3.40458,0.18559,5.10677,2.1517,0.28466,1.29299,3.91857,0.01975,0.41678,0.06489,0.06708,0.47913,0.15292,6.27149,1.68034,0.15309,0.00309,0.29964,0.02351,0.06648,0.09643,2.46066,3.75869,0.84397,0.37372,0.10407,1.43555,1.15998,0.46601,0.45885,0.80409,1.72079,2.04328,0.04452,0.95608,0.0522,1.09195,0.34516,0.01617,1.91057,1.31072,0.42218,0.03094,19.4074,4.06857,15.77758,22.58771,8.92418,48.0128,7.42636,1.7203,62.84661,14.82656,0.11871,0.17772,0.66742,0.17783,15.03564,9.44659,0.71159,0.94857,0.54935,0.11969,0.06837,7.34794,0.13009,0.14466,2.30095,0.19027,28.71917,0.17626,17.58633,0.07756,0.10772,0.80753,0.27581,0.13167,3.27334,0.05515,0.54929,1.0075,1.03114,0.02975,0.91391,5.64255,0.17168,0.3149,1.02236,1.44721,0.06173,47.49412,2.09741,0.17916,0.29632,3.60516,2.44686,20.99932,0.10747,4.34025,0.42617,4.28295,0.87396,0.66611,0.51708,0.49691,0.72999,0.61629,0.23894,41.94381,2.31315,1.9473,0.87133,46.94142,0.26195,1.24883,0.92308,5.33062,0.75873,0.17607,0.2808,0.71579,2.93122,2.28342,2.63882,0.4723,42.04268,6.08907,0.10641,1.65069,11.97311,25.35256,10.03932,0.73409,3.66424,2.29533,2.26585,0.1978,0.48914,7.8768,0.20237,6.20386,0.93743,0.12064,8.39584,5.79498,0.64239,0.00782,0.39153,0.95896,4.03661,0.26065,4.71343,0.32349,0.91307,0.22424,0.29799,11.30949,0.75315,13.75962,5.6109,9.58128,0.25379,2.41835,12.58303,29.65801,0.24488,0.16075,1.68793,13.27136,1.81662,4.62417,4.33618,0.22354,0.97808,11.83944,22.57049,0.48307,0.27967,0.24196,2.67878
4.78742,0.04078,0.50891,0.31515,1.18499,5.50569,0.12466,2.10752,1.17068,6.67254,5.5664,0.2544,0.80071,0.43451,1.33408,14.3714,0.42837,0.21989,1.02585,0.18199,1.39192,0.44981,2.1858,0.65905,0.13202,0.33116,6.82127,7.56507,0.32237,0.4072,0.07337,5.84379,0.54522,0.61854,9.95025,3.46638,11.52084,1.04742,0.30627,2.18684,4.99978,2.78808,3.07914,0.48769,0.29954,0.95246,0.47247,1.20295,1.35306,1.23933,0.09047,2.33244,0.58436,1.59041,0.75003,1.15911,28.77464,0.20544,1.59103,0.93607,1.10314,14.64875,1.26119,18.79706,0.26041,2.51816,0.12341,0.58675,0.14372,1.85842,1.0615,2.23961,2.54098,2.15128,0.64478,10.34329,0,0.26428,0.50128,3.31842,0.08108,0.82322,3.96216,2.05574,0.68658,0.22038,3.35929,0.33662,1.15771,0.36656,0.54676,3.40458,0.18559,5.10677,2.1517,0.28466,1.29299,3.91857,0.01975,0.41678,0.06489,0.06708,0.47913,0.15292,6.27149,1.68034,0.15309,0.00309,0.29964,0.02351,0.06648,0.09643,2.46066,3.75869,0.84397,0.37372,0.10407,1.43555,1.15998,0.46601,0.45885,0.80409,1.72079,2.04328,0.04452,0.95608,0.0522,1.09195,0.34516,0.01617,1.91057,1.31072,0.42218,0.03094,19.4074,4.06857,15.77758,22.58771,8.92418,48.0128,7.42636,1.7203,62.84661,14.82656,0.11871,0.17772,0.66742,0.17783,15.03564,9.44659,0.71159,0.94857,0.54935,0.11969,0.06837,7.34794,0.13009,0.14466,2.30095,0.19027,28.71917,0.17626,17.58633,0.07756,0.10772,0.80753,0.27581,0.13167,3.27334,0.05515,0.54929,1.0075,1.03114,0.02975,0.91391,5.64255,0.17168,0.3149,1.02236,1.44721,0.06173,47.49412,2.09741,0.17916,0.29632,3.60516,2.44686,20.99932,0.10747,4.34025,0.42617,4.28295,0.87396,0.66611,0.51708,0.49691,0.72999,0.61629,0.23894,41.94381,2.31315,1.9473,0.87133,46.94142,0.26195,1.24883,0.92308,5.33062,0.75873,0.17607,0.2808,0.71579,2.93122,2.28342,2.63882,0.4723,42.04268,6.08907,0.10641,1.65069,11.97311,25.35256,10.03932,0.73409,3.66424,2.29533,2.26585,0.1978,0.48914,7.8768,0.20237,6.20386,0.93743,0.12064,8.39584,5.79498,0.64239,0.00782,0.39153,0.95896,4.03661,0.26065,4.71343,0.32349,0.91307,0.22424,0.29799,11.30949,0.75315,13.75962,5.6109,9.58128,0.25379,2.41835,12.58303,29.65801,0.24488,0.16075,1.68793,13.27136,1.81662,4.62417,4.33618,0.22354,0.97808,11.83944,22.57049,0.48307,0.27967,0.24196,2.67878
0,0,0.01515,0.02847,0.02221,0,0.00484,0,0,0.0251,0,0,0,0,0.02007,0.01226,0.0173,0,0.00498,0,0,0.01309,0,0.0049,0,0,0.02871,0.01091,0,0,0,0,0.00726,0,0.00896,0,0.01737,0,0,0,0,0,0,0,0.00291,0.00236,0,0.11256,0,0,0,0,0.00554,0,0,0,0.00936,0.00568,0.0308,0,0,0.00447,0,0,0.00095,0.01359,0.00544,0,0.03475,0.02733,0.01182,0,0,0,0.00115,0.00175,0,0.00434,0,0.00348,0,0.00688,0.01612,0.00351,0.00318,0.0054,0.01381,0,0.0139,0,0.00229,0,0,0.00129,0,0.00119,0.04954,0.0283,0.00606,0.01775,0,0.00547,0,0,0.33802,0.94003,0,0,0.00303,0.00229,0,0,0.00952,0.38698,0,0,0.03065,0.02164,0,0,0.00837,0,0.01593,0.02106,0.0263,0.03101,0,0,0.00186,0,0.00452,0,0,0.00534,0.04653,0.01239,0.02116,0.02524,0.01435,0,0.03454,0,0.01627,0.00379,0,0.0233,0.01379,0,0,0,0,0,0.02226,0.01215,0.00847,0,0,0,0.00311,0.07688,0.00742,0,0,0,0.00708,0.00029,0,0,0.00369,0,0.00866,0.02916,0.00089,0,0,0.14901,0,0,0,0,0,0,0,0.00162,0,0.01229,0,0.00017,0.00167,0.01127,0,0.08437,0,0.17643,0.0441,0.00232,0,0,0,0.00817,0,0,0.00359,0,0,0.04861,0,0,0,0,0,0,0.02393,0.36572,0,0,0.00624,0.00263,0,0,0,0,0.00216,0,0,0.00458,0.05887,0,0,0.16486,0,0.00256,0,0,0.00044,0,0.00061,0,0.05834,0,0.04733,0.0028,0.00507,0,0.00096,0,0,0,0,0.00277,0.0472,0.00373,0,0.00043,0,0.01342,0,0,0.00622,0,0,0.00349,0,0.01034,0.00065,0.00154,0,0.00767,0.00579,0.00385,0.00659
0,0,0,0,0,0,0,0,0,0.02227,0,0,0,0,0,0,0.0173,0,0,0,0,0,0,0,0,0,0.02179,0.00631,0,0,0,0,0,0,0.00896,0,0.00203,0,0,0,0,0,0,0,0,0,0,0.08168,0,0,0,0,0,0,0,0,0.00936,0,0.00302,0,0,0,0,0,0,0.01359,0,0,0,0.0039,0,0,0,0,0,0,0,0,0,0.00348,0,0.00688,0,0,0,0,0,0,0,0,0,0,0,0.00129,0,0,0.03123,0.01777,0.00606,0,0,0,0,0,0,0.03573,0,0,0,0,0,0,0,0.26156,0,0,0,0.00225,0,0,0,0,0.01453,0.02106,0,0.0282,0,0,0,0,0.00452,0,0,0,0.03316,0,0.01582,0.02125,0,0,0.03454,0,0.0037,0.00379,0,0,0,0,0,0,0,0,0.02226,0,0.00027,0,0,0,0.00311,0,0.00437,0,0,0,0,0,0,0,0,0,0.00067,0,0.00089,0,0,0.00197,0,0,0,0,0,0,0,0.00162,0,0.00558,0,0,0.00167,0.0018,0,0.08404,0,0.02647,0.01261,0,0,0,0,0.0027,0,0,0.00359,0,0,0.03604,0,0,0,0,0,0,0,0.36572,0,0,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256,0,0,0,0,0,0,0.02859,0,0,0.0028,0,0,0,0,0,0,0,0,0.00608,0,0,0.00043,0,0.01342,0,0,0.00622,0,0,0.00102,0,0.01034,0.00065,0,0,0,0,0,0.00097
0,0,0,0,0,0,0,0,0,0.02227,0,0,0,0,0,0,0.0173,0,0,0,0,0,0,0,0,0,0.02179,0.00631,0,0,0,0,0,0,0.00896,0,0.00203,0,0,0,0,0,0,0,0,0,0,0.08168,0,0,0,0,0,0,0,0,0.00936,0,0.00302,0,0,0,0,0,0,0.01359,0,0,0,0.0039,0,0,0,0,0,0,0,0,0,0.00348,0,0.00688,0,0,0,0,0,0,0,0,0,0,0,0.00129,0,0,0.03123,0.01777,0.00606,0,0,0,0,0,0,0.03573,0,0,0,0,0,0,0,0.26156,0,0,0,0.00225,0,0,0,0,0.01453,0.02106,0,0.0282,0,0,0,0,0.00452,0,0,0,0.03316,0,0.01582,0.02125,0,0,0.03454,0,0.0037,0.00379,0,0,0,0,0,0,0,0,0.02226,0,0.00027,0,0,0,0.00311,0,0.00437,0,0,0,0,0,0,0,0,0,0.00067,0,0.00089,0,0,0.00197,0,0,0,0,0,0,0,0,0,0.00558,0,0,0.00167,0.0018,0,0.08404,0,0.02647,0.01261,0,0,0,0,0.0027,0,0,0,0,0,0.00979,0,0,0,0,0,0,0,0.36072,0,0,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256,0,0,0,0,0,0,0.02859,0,0,0.0028,0,0,0,0,0,0,0,0,0.00608,0,0,0.00043,0,0.01342,0,0,0.00622,0,0,0.00102,0,0.01034,0.00065,0,0,0,0,0,0.00097
0,0,0,0,0,0,0,0,0,0.01089,0,0,0,0,0,0,0.00809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203,0,0,0,0,0,0,0,0,0,0,0.00749,0,0,0,0,0,0,0,0,0.00389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02084,0.01777,0.00367,0,0,0,0,0,0,0.0009,0,0,0,0,0,0,0,0.0582,0,0,0,0.00225,0,0,0,0,0.00798,0.00076,0,0.01831,0,0,0,0,0.00452,0,0,0,0.02276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197,0,0,0,0,0,0,0,0,0,0.00558,0,0,0.00148,0,0,0.00445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183,0,0,0,0,0,0,0.01173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.01089,0,0,0,0,0,0,0.00809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203,0,0,0,0,0,0,0,0,0,0,0.00749,0,0,0,0,0,0,0,0,0.00389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02084,0.01777,0.00367,0,0,0,0,0,0,0.0009,0,0,0,0,0,0,0,0.0582,0,0,0,0.00225,0,0,0,0,0.00798,0.00076,0,0.01831,0,0,0,0,0.00452,0,0,0,0.02276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197,0,0,0,0,0,0,0,0,0,0.00558,0,0,0.00148,0,0,0.00445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183,0,0,0,0,0,0,0.01173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.01138,0,0,0,0,0,0,0.00921,0,0,0,0,0,0,0,0,0,0.02179,0.00631,0,0,0,0,0,0,0.00896,0,0,0,0,0,0,0,0,0,0,0,0,0.07419,0,0,0,0,0,0,0,0,0.00547,0,0.00302,0,0,0,0,0,0,0.01359,0,0,0,0.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129,0,0,0.01038,0,0.00238,0,0,0,0,0,0,0.02977,0,0,0,0,0,0,0,0.15966,0,0,0,0,0,0,0,0,0.00594,0.02029,0,0.0099,0,0,0,0,0,0,0,0,0.0104,0,0,0.02125,0,0,0,0,0.0037,0.00379,0,0,0,0,0,0,0,0,0,0,0.00027,0,0,0,0.00311,0,0,0,0,0,0,0,0,0,0,0,0.00067,0,0.00089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019,0.0018,0,0.01524,0,0.02647,0.01261,0,0,0,0,0.0027,0,0,0,0,0,0.00065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072,0,0,0,0,0,0,0.01686,0,0,0.0028,0,0,0,0,0,0,0,0,0.00413,0,0,0.00043,0,0.01186,0,0,0.00622,0,0,0.00102,0,0.01034,0,0,0,0,0,0,0.00097
